surface,city,rooms,bathrooms,parking,pool,vue_panoramique,jardin,climatisation,chauffage_central,ascenseur,price
75.0,10,2.0,1,,,,,,,,195000.0
163.0,13,3.0,3,,,,,,,,410000.0
120.0,12,3.0,2,,,,,,,,359000.0
172.0,17,3.0,3,,,,,,,,688000.0
111.0,28,3.0,2,,,,,,,,170000.0
30.0,14,1.0,1,,,,,,,,145000.0
140.0,60,3.0,2,,,,,,,,240000.0
100.0,28,3.0,2,,,,,,,,270000.0
137.0,17,3.0,2,,,,,,,,500000.0
65.0,45,1.0,1,,,,,,,,110000.0
120.0,77,3.0,2,,,,,,,,190000.0
67.0,17,1.0,1,,,,,,,,330000.0
110.0,46,3.0,2,,,,,,,,125000.0
154.0,12,3.0,3,,,,,,,,324000.0
140.0,13,3.0,2,,,,,,,,630000.0
138.0,12,3.0,2,,,,,,,,290000.0
115.0,16,2.0,2,,,,,,,,380000.0
140.0,12,3.0,2,,,,,,,,320000.0
131.0,17,2.0,2,,,,,,,,488000.0
180.0,28,4.0,3,,,,,,,,405000.0
82.0,76,3.0,2,,,,,,,,135000.0
110.0,28,3.0,2,,,,,,,,300000.0
124.0,28,3.0,2,,,,,,,,240000.0
42.0,17,1.0,1,,,,,,,,250000.0
140.0,36,3.0,2,,,,,,,,360000.0
146.0,12,3.0,2,,,,,,,,300000.0
116.0,21,2.0,2,,,,,,,,200000.0
46.0,28,1.0,1,,,,,,,,170000.0
145.0,14,3.0,2,,,,,,,,430000.0
49.0,17,1.0,1,,,,,,,,220000.0
70.0,45,2.0,1,,,,,,,,120000.0
96.0,61,2.0,1,,,,,,,,170000.0
70.0,58,2.0,1,,,,,,,,140000.0
82.0,38,2.0,1,,,,,,,,185000.0
93.0,17,2.0,1,,,,,,,,240000.0
90.0,16,2.0,1,,,,,,,,110000.0
60.0,14,1.0,1,,,,,,,,165000.0
112.0,46,2.0,2,,,,,,,,142000.0
114.0,28,3.0,2,,,,,,,,310000.0
124.0,61,3.0,2,,,,,,,,180000.0
75.0,16,2.0,1,,,,,,,,280000.0
97.0,45,2.0,1,,,,,,,,178000.0
90.0,17,2.0,1,,,,,,,,255000.0
55.0,60,1.0,1,,,,,,,,75000.0
75.0,76,3.0,2,,,,,,,,135000.0
70.0,28,2.0,1,,,,,,,,180000.0
70.0,60,2.0,1,,,,,,,,235000.0
155.0,76,3.0,3,,,,,,,,340000.0
60.0,17,1.0,1,,,,,,,,180000.0
77.0,76,2.0,1,,,,,,,,165000.0
75.0,60,2.0,1,,,,,,,,135000.0
98.0,28,3.0,2,,,,,,,,105000.0
70.0,12,2.0,1,,,,,,,,267000.0
73.0,76,2.0,1,,,,,,,,110000.0
125.0,12,3.0,2,,,,,,,,330000.0
124.0,76,3.0,2,,,,,,,,235000.0
161.0,12,3.0,3,,,,,,,,495000.0
80.0,14,2.0,1,,,,,,,,280000.0
200.0,28,4.0,3,,,,,,,,520000.0
165.0,16,3.0,3,,,,,,,,520000.0
154.0,12,3.0,3,,,,,,,,345000.0
153.0,12,3.0,3,,,,,,,,280000.0
126.0,28,3.0,2,,,,,,,,232000.0
127.0,59,3.0,2,,,,,,,,230000.0
112.0,56,3.0,2,,,,,,,,240000.0
120.0,62,3.0,2,,,,,,,,210000.0
105.0,28,2.0,2,,,,,,,,388000.0
110.0,28,3.0,2,,,,,,,,300000.0
113.0,17,2.0,2,,,,,,,,360000.0
85.0,28,2.0,1,,,,,,,,270000.0
130.0,16,3.0,2,,,,,,,,439000.0
120.0,16,3.0,2,,,,,,,,340000.0
96.0,38,3.0,2,,,,,,,,200000.0
134.0,62,3.0,2,,,,,,,,220000.0
100.0,14,3.0,2,,,,,,,,220000.0
40.0,60,1.0,1,,,,,,,,93000.0
60.0,14,1.0,1,,,,,,,,165000.0
70.0,25,2.0,1,,,,,,,,65000.0
73.0,45,2.0,1,,,,,,,,145000.0
161.0,17,3.0,3,,,,,,,,530000.0
135.0,12,3.0,2,,,,,,,,450000.0
197.0,28,4.0,3,,,,,,,,559000.0
107.0,76,2.0,2,,,,,,,,220000.0
130.0,28,3.0,2,,,,,,,,390000.0
134.0,60,3.0,2,,,,,,,,260000.0
80.0,28,2.0,1,,,,,,,,265000.0
90.0,76,2.0,1,,,,,,,,125000.0
92.0,17,2.0,1,,,,,,,,240000.0
150.0,17,2.0,2,,,,,,,,460000.0
70.0,25,2.0,1,,,,,,,,165000.0
93.0,76,2.0,1,,,,,,,,250000.0
80.0,61,2.0,1,,,,,,,,208000.0
90.0,17,2.0,1,,,,,,,,230000.0
84.0,28,2.0,1,,,,,,,,200000.0
47.0,12,1.0,1,,,,,,,,167000.0
120.0,12,2.0,2,,,,,,,,370000.0
129.0,16,3.0,2,,,,,,,,365000.0
150.0,12,3.0,3,,,,,,,,350000.0
69.0,16,1.0,1,,,,,,,,210000.0
100.0,38,3.0,2,,,,,,,,230000.0
85.0,76,2.0,1,,,,,,,,118000.0
100.0,14,3.0,2,,,,,,,,220000.0
107.0,76,3.0,2,,,,,,,,158000.0
115.0,62,2.0,2,,,,,,,,210000.0
160.0,17,3.0,3,,,,,,,,570000.0
157.0,16,3.0,3,,,,,,,,530000.0
112.0,56,3.0,2,,,,,,,,240000.0
55.0,28,1.0,1,,,,,,,,185000.0
131.0,16,3.0,2,,,,,,,,330000.0
58.0,28,1.0,1,,,,,,,,185000.0
121.0,12,2.0,2,,,,,,,,300000.0
130.0,16,3.0,2,,,,,,,,410000.0
49.0,17,1.0,1,,,,,,,,195000.0
183.0,12,4.0,3,,,,,,,,775000.0
94.0,28,2.0,1,,,,,,,,310000.0
180.0,16,4.0,3,,,,,,,,400000.0
150.0,17,3.0,3,,,,,,,,450000.0
90.0,16,2.0,1,,,,,,,,250000.0
120.0,16,3.0,2,,,,,,,,500000.0
130.0,12,2.0,2,,,,,,,,365000.0
115.0,76,3.0,2,,,,,,,,215000.0
95.0,16,2.0,1,,,,,,,,128000.0
110.0,76,3.0,2,,,,,,,,275000.0
126.0,74,2.0,2,,,,,,,,291000.0
46.0,28,1.0,1,,,,,,,,170000.0
136.0,14,3.0,2,,,,,,,,340000.0
158.0,28,3.0,3,,,,,,,,360000.0
167.0,36,3.0,3,,,,,,,,380000.0
90.0,76,2.0,1,,,,,,,,148000.0
172.0,17,3.0,3,,,,,,,,840000.0
130.0,12,3.0,2,,,,,,,,270000.0
103.0,14,3.0,2,,,,,,,,280000.0
86.0,58,2.0,1,,,,,,,,150000.0
170.0,16,3.0,3,,,,,,,,570000.0
26.0,60,1.0,1,,,,,,,,90000.0
190.0,12,4.0,3,,,,,,,,1300000.0
120.0,12,3.0,2,,,,,,,,500000.0
120.0,59,3.0,2,,,,,,,,180000.0
100.0,76,3.0,2,,,,,,,,220000.0
75.0,12,2.0,1,,,,,,,,22000.0
52.0,28,1.0,1,,,,,,,,165000.0
125.0,45,3.0,2,,,,,,,,285000.0
64.0,76,1.0,1,,,,,,,,85000.0
196.0,28,4.0,3,,,,,,,,550000.0
100.0,76,3.0,2,,,,,,,,146000.0
90.0,38,3.0,2,,,,,,,,235000.0
100.0,28,3.0,2,,,,,,,,265000.0
102.0,12,3.0,2,,,,,,,,260000.0
80.0,7,2.0,1,,,,,,,,370000.0
100.0,60,3.0,2,,,,,,,,140000.0
133.0,17,2.0,2,,,,,,,,550000.0
190.0,14,4.0,3,,,,,,,,470000.0
178.0,60,4.0,3,,,,,,,,530000.0
65.0,28,1.0,1,,,,,,,,140000.0
186.0,16,4.0,3,,,,,,,,450000.0
120.0,17,3.0,2,,,,,,,,230000.0
80.0,25,2.0,1,,,,,,,,140000.0
134.0,28,3.0,2,,,,,,,,260000.0
140.0,14,3.0,2,,,,,,,,320000.0
85.0,76,2.0,1,,,,,,,,116000.0
70.0,60,2.0,1,,,,,,,,130000.0
77.0,38,2.0,1,,,,,,,,200000.0
100.0,58,3.0,2,,,,,,,,165000.0
154.0,12,3.0,3,,,,,,,,345000.0
130.0,28,3.0,2,,,,,,,,235000.0
56.0,12,1.0,1,,,,,,,,167000.0
90.0,76,2.0,1,,,,,,,,120000.0
52.0,12,1.0,1,,,,,,,,175000.0
102.0,62,3.0,2,,,,,,,,140000.0
80.0,76,2.0,1,,,,,,,,120000.0
63.0,14,1.0,1,,,,,,,,165000.0
107.0,76,3.0,2,,,,,,,,167000.0
100.0,76,3.0,2,,,,,,,,145000.0
94.0,59,2.0,1,,,,,,,,140000.0
90.0,25,2.0,1,,,,,,,,220000.0
50.0,35,1.0,1,,,,,,,,105000.0
55.0,17,1.0,1,,,,,,,,167000.0
179.0,12,4.0,3,,,,,,,,398000.0
182.0,12,3.0,3,,,,,,,,436000.0
165.0,7,1.0,1,,,,,,,,815000.0
150.0,16,3.0,3,,,,,,,,320000.0
135.0,28,3.0,2,,,,,,,,365000.0
45.0,56,1.0,1,,,,,,,,78000.0
95.0,16,2.0,1,,,,,,,,170000.0
61.0,60,1.0,1,,,,,,,,65000.0
150.0,60,3.0,3,,,,,,,,230000.0
124.0,17,2.0,2,,,,,,,,600000.0
120.0,16,3.0,2,,,,,,,,540000.0
108.0,43,3.0,2,,,,,,,,165000.0
118.0,17,2.0,2,,,,,,,,410000.0
155.0,16,3.0,3,,,,,,,,476000.0
150.0,12,3.0,3,,,,,,,,155000.0
76.0,28,2.0,1,,,,,,,,190000.0
153.0,17,3.0,3,,,,,,,,550000.0
110.0,76,3.0,2,,,,,,,,130000.0
140.0,16,3.0,2,,,,,,,,370000.0
140.0,60,3.0,2,,,,,,,,320000.0
153.0,12,3.0,3,,,,,,,,367920.0
118.0,12,2.0,2,,,,,,,,291000.0
130.0,12,3.0,2,,,,,,,,290000.0
113.0,16,3.0,2,,,,,,,,175000.0
137.0,28,3.0,2,,,,,,,,423000.0
65.0,76,1.0,1,,,,,,,,145000.0
130.0,62,3.0,2,,,,,,,,240000.0
182.0,28,4.0,3,,,,,,,,560000.0
70.0,74,2.0,1,,,,,,,,149000.0
70.0,82,2.0,1,,,,,,,,119000.0
118.0,12,2.0,2,,,,,,,,291000.0
80.0,28,2.0,1,,,,,,,,160000.0
132.0,12,3.0,2,,,,,,,,315000.0
60.0,12,1.0,1,,,,,,,,220000.0
42.0,28,1.0,1,,,,,,,,170000.0
27.0,17,1.0,1,,,,,,,,100000.0
58.0,12,1.0,1,,,,,,,,172000.0
80.0,91,2.0,1,,,,,,,,120000.0
130.0,76,3.0,2,,,,,,,,200000.0
150.0,28,3.0,3,,,,,,,,350000.0
60.0,60,1.0,1,,,,,,,,120000.0
75.0,38,2.0,1,,,,,,,,150000.0
110.0,17,2.0,2,,,,,,,,499000.0
90.0,28,2.0,1,,,,,,,,180000.0
100.0,58,3.0,2,,,,,,,,180000.0
120.0,16,2.0,2,,,,,,,,365000.0
155.0,28,3.0,3,,,,,,,,450000.0
161.0,12,3.0,3,,,,,,,,485000.0
160.0,62,3.0,3,,,,,,,,165000.0
117.0,12,2.0,2,,,,,,,,435000.0
65.0,76,1.0,1,,,,,,,,115000.0
95.0,14,2.0,1,,,,,,,,240000.0
90.0,76,2.0,1,,,,,,,,160000.0
80.0,62,2.0,1,,,,,,,,85000.0
110.0,74,2.0,2,,,,,,,,237000.0
92.0,17,2.0,1,,,,,,,,240000.0
69.0,12,1.0,1,,,,,,,,469000.0
130.0,17,3.0,2,,,,,,,,259000.0
100.0,28,3.0,2,,,,,,,,190000.0
50.0,12,1.0,1,,,,,,,,180000.0
140.0,28,1.0,1,,,,,,,,392000.0
100.0,60,2.0,1,,,,,,,,250000.0
110.0,16,2.0,2,,,,,,,,460000.0
130.0,28,3.0,2,,,,,,,,230000.0
116.0,76,2.0,2,,,,,,,,278000.0
60.0,74,1.0,1,,,,,,,,85000.0
95.0,28,2.0,1,,,,,,,,235000.0
49.0,17,1.0,1,,,,,,,,220000.0
45.0,28,1.0,1,,,,,,,,145000.0
157.0,10,3.0,3,,,,,,,,350000.0
100.0,69,2.0,1,,,,,,,,195000.0
120.0,10,3.0,2,,,,,,,,320000.0
100.0,62,3.0,2,,,,,,,,240000.0
93.0,62,2.0,1,,,,,,,,190000.0
135.0,10,3.0,2,,,,,,,,300000.0
96.0,16,2.0,1,,,,,,,,190000.0
60.0,12,1.0,1,,,,,,,,198000.0
70.0,28,3.0,2,,,,,,,,220000.0
82.0,76,2.0,1,,,,,,,,120000.0
110.0,45,2.0,2,,,,,,,,220000.0
160.0,14,3.0,3,,,,,,,,420000.0
180.0,14,4.0,3,,,,,,,,450000.0
110.0,12,3.0,2,,,,,,,,260000.0
100.0,46,3.0,2,,,,,,,,160000.0
120.0,14,3.0,2,,,,,,,,240000.0
200.0,12,4.0,3,,,,,,,,780000.0
125.0,28,3.0,2,,,,,,,,385000.0
110.0,46,3.0,2,,,,,,,,160000.0
70.0,12,2.0,1,,,,,,,,180000.0
88.0,45,2.0,1,,,,,,,,170000.0
40.0,60,1.0,1,,,,,,,,70000.0
110.0,16,3.0,2,,,,,,,,255000.0
150.0,14,3.0,3,,,,,,,,245000.0
80.0,76,2.0,1,,,,,,,,112000.0
110.0,12,3.0,2,,,,,,,,370000.0
168.0,28,3.0,3,,,,,,,,400000.0
105.0,28,3.0,2,,,,,,,,129000.0
26.0,28,1.0,1,,,,,,,,150000.0
87.0,61,2.0,1,,,,,,,,145000.0
161.0,16,3.0,3,,,,,,,,435000.0
170.0,28,4.0,3,,,,,,,,330000.0
53.0,36,1.0,1,,,,,,,,248000.0
59.0,17,1.0,1,,,,,,,,250000.0
80.0,70,2.0,1,,,,,,,,130000.0
51.0,35,1.0,1,,,,,,,,140000.0
192.0,17,2.0,2,,,,,,,,550000.0
100.0,28,3.0,2,,,,,,,,235000.0
108.0,76,3.0,2,,,,,,,,205000.0
59.0,16,1.0,1,,,,,,,,250000.0
150.0,17,3.0,3,,,,,,,,550000.0
62.0,28,1.0,1,,,,,,,,179000.0
56.0,28,1.0,1,,,,,,,,145000.0
104.0,60,3.0,2,,,,,,,,440000.0
89.0,28,3.0,2,,,,,,,,270000.0
122.0,17,3.0,2,,,,,,,,520000.0
152.0,16,3.0,3,,,,,,,,428000.0
90.0,63,2.0,1,,,,,,,,85000.0
135.0,12,3.0,2,,,,,,,,350000.0
80.0,60,2.0,1,,,,,,,,125000.0
65.0,60,1.0,1,,,,,,,,160000.0
100.0,28,3.0,2,,,,,,,,280000.0
146.0,17,3.0,2,,,,,,,,411000.0
95.0,12,2.0,1,,,,,,,,220000.0
125.0,28,3.0,2,,,,,,,,380000.0
40.0,28,1.0,1,,,,,,,,160000.0
75.0,12,2.0,1,,,,,,,,175000.0
159.0,12,3.0,3,,,,,,,,330000.0
110.0,60,3.0,2,,,,,,,,135000.0
90.0,61,3.0,2,,,,,,,,15000.0
69.0,16,1.0,1,,,,,,,,185000.0
112.0,69,3.0,2,,,,,,,,180000.0
110.0,76,3.0,2,,,,,,,,220000.0
93.0,41,3.0,2,,,,,,,,200000.0
120.0,28,2.0,2,,,,,,,,170000.0
130.0,16,3.0,2,,,,,,,,375000.0
120.0,46,3.0,2,,,,,,,,300000.0
125.0,36,3.0,2,,,,,,,,360000.0
40.0,60,1.0,1,,,,,,,,105000.0
132.0,28,3.0,2,,,,,,,,330000.0
90.0,74,2.0,1,,,,,,,,147000.0
129.0,17,3.0,2,,,,,,,,350000.0
136.0,28,3.0,2,,,,,,,,503000.0
145.0,28,3.0,2,,,,,,,,350000.0
90.0,61,2.0,1,,,,,,,,185000.0
52.0,12,1.0,1,,,,,,,,175000.0
164.0,28,3.0,3,,,,,,,,360000.0
68.0,12,1.0,1,,,,,,,,180000.0
180.0,28,4.0,3,,,,,,,,395000.0
118.0,12,2.0,2,,,,,,,,291000.0
80.0,76,2.0,1,,,,,,,,120000.0
144.0,45,3.0,2,,,,,,,,230000.0
75.0,74,2.0,1,,,,,,,,115000.0
50.0,60,1.0,1,,,,,,,,145000.0
87.0,28,3.0,2,,,,,,,,305000.0
126.0,17,2.0,2,,,,,,,,345000.0
59.0,17,1.0,1,,,,,,,,250000.0
159.0,45,3.0,3,,,,,,,,396000.0
48.0,14,1.0,1,,,,,,,,130000.0
125.0,28,3.0,2,,,,,,,,330000.0
60.0,12,1.0,1,,,,,,,,190000.0
62.0,28,1.0,1,,,,,,,,180000.0
70.0,28,2.0,1,,,,,,,,180000.0
60.0,17,1.0,1,,,,,,,,185000.0
60.0,12,1.0,1,,,,,,,,198000.0
200.0,28,4.0,3,,,,,,,,500000.0
130.0,17,2.0,2,,,,,,,,360000.0
175.0,16,4.0,3,,,,,,,,460000.0
140.0,45,3.0,2,,,,,,,,200000.0
136.0,17,2.0,2,,,,,,,,569000.0
69.0,62,1.0,1,,,,,,,,160000.0
110.0,41,3.0,2,,,,,,,,178000.0
102.0,17,2.0,2,,,,,,,,234000.0
109.0,76,3.0,2,,,,,,,,162000.0
158.0,13,3.0,3,,,,,,,,632000.0
165.0,12,3.0,3,,,,,,,,890000.0
136.0,16,3.0,2,,,,,,,,250000.0
150.0,12,3.0,3,,,,,,,,398000.0
46.0,28,1.0,1,,,,,,,,170000.0
87.0,61,2.0,1,,,,,,,,180000.0
64.0,69,1.0,1,,,,,,,,140000.0
75.0,60,2.0,1,,,,,,,,180000.0
130.0,60,3.0,2,,,,,,,,240000.0
147.0,17,3.0,2,,,,,,,,447000.0
79.0,28,2.0,1,,,,,,,,220000.0
60.0,17,1.0,1,,,,,,,,230000.0
65.0,76,1.0,1,,,,,,,,130000.0
100.0,65,3.0,2,,,,,,,,165108.0
108.0,16,3.0,2,,,,,,,,160000.0
198.0,17,4.0,3,,,,,,,,580000.0
134.0,12,3.0,2,,,,,,,,280000.0
150.0,28,3.0,3,,,,,,,,530000.0
133.0,17,3.0,2,,,,,,,,287000.0
83.0,36,2.0,1,,,,,,,,215000.0
20.0,60,1.0,1,,,,,,,,50000.0
166.0,16,3.0,3,,,,,,,,590000.0
91.0,69,3.0,2,,,,,,,,200000.0
62.0,12,1.0,1,,,,,,,,180000.0
185.0,16,1.0,1,,,,,,,,200000.0
125.0,17,3.0,2,,,,,,,,270000.0
127.0,17,3.0,2,,,,,,,,475000.0
58.0,28,1.0,1,,,,,,,,170000.0
120.0,35,3.0,2,,,,,,,,150000.0
127.0,16,2.0,2,,,,,,,,377000.0
136.0,28,3.0,2,,,,,,,,360000.0
65.0,16,3.0,2,,,,,,,,100000.0
150.0,12,2.0,2,,,,,,,,460000.0
160.0,17,2.0,2,,,,,,,,700000.0
57.0,12,1.0,1,,,,,,,,170000.0
100.0,62,3.0,2,,,,,,,,120000.0
160.0,17,3.0,3,,,,,,,,832000.0
150.0,16,2.0,2,,,,,,,,240000.0
162.0,17,3.0,3,,,,,,,,825000.0
50.0,56,1.0,1,,,,,,,,110000.0
185.0,17,4.0,3,,,,,,,,880000.0
125.0,17,2.0,2,,,,,,,,275000.0
150.0,60,3.0,3,,,,,,,,130000.0
119.0,69,2.0,2,,,,,,,,160000.0
82.0,65,2.0,1,,,,,,,,134048.0
100.0,46,3.0,2,,,,,,,,180000.0
113.0,12,2.0,2,,,,,,,,263000.0
160.0,28,3.0,3,,,,,,,,500000.0
150.0,28,3.0,3,,,,,,,,530000.0
90.0,45,2.0,1,,,,,,,,195000.0
85.0,56,3.0,2,,,,,,,,125000.0
95.0,14,2.0,1,,,,,,,,245000.0
150.0,14,3.0,3,,,,,,,,320000.0
70.0,90,2.0,1,,,,,,,,70000.0
73.0,76,3.0,2,,,,,,,,120000.0
93.0,70,3.0,2,,,,,,,,115000.0
100.0,28,3.0,2,,,,,,,,200000.0
160.0,17,3.0,3,,,,,,,,460000.0
113.0,28,3.0,2,,,,,,,,310000.0
120.0,62,3.0,2,,,,,,,,250000.0
85.0,60,3.0,2,,,,,,,,250000.0
100.0,28,3.0,2,,,,,,,,190000.0
90.0,13,2.0,1,,,,,,,,325000.0
100.0,28,3.0,2,,,,,,,,225000.0
132.0,17,3.0,2,,,,,,,,403000.0
162.0,61,3.0,3,,,,,,,,280000.0
139.0,17,3.0,2,,,,,,,,453000.0
136.0,70,3.0,2,,,,,,,,110000.0
120.0,36,2.0,2,,,,,,,,330000.0
58.0,16,1.0,1,,,,,,,,102000.0
71.0,12,2.0,1,,,,,,,,185000.0
125.0,12,2.0,2,,,,,,,,350000.0
146.0,12,3.0,2,,,,,,,,300000.0
135.0,17,3.0,2,,,,,,,,540000.0
170.0,28,4.0,3,,,,,,,,320000.0
144.0,16,3.0,2,,,,,,,,425000.0
116.0,28,3.0,2,,,,,,,,345000.0
90.0,43,2.0,1,,,,,,,,120000.0
90.0,12,2.0,1,,,,,,,,250000.0
137.0,69,3.0,2,,,,,,,,235000.0
25.0,60,1.0,1,,,,,,,,100000.0
70.0,14,2.0,1,,,,,,,,230000.0
163.0,12,3.0,3,,,,,,,,520000.0
55.0,13,1.0,1,,,,,,,,250000.0
80.0,70,3.0,2,,,,,,,,150000.0
125.0,36,3.0,2,,,,,,,,185000.0
100.0,76,3.0,2,,,,,,,,155000.0
114.0,16,3.0,2,,,,,,,,250000.0
173.0,17,4.0,3,,,,,,,,720000.0
80.0,60,2.0,1,,,,,,,,118000.0
107.0,14,3.0,2,,,,,,,,240000.0
70.0,12,2.0,1,,,,,,,,165000.0
150.0,28,3.0,3,,,,,,,,360000.0
180.0,28,4.0,3,,,,,,,,350000.0
115.0,60,3.0,2,,,,,,,,190000.0
80.0,28,2.0,1,,,,,,,,100000.0
65.0,60,1.0,1,,,,,,,,95000.0
85.0,74,3.0,2,,,,,,,,96000.0
60.0,76,1.0,1,,,,,,,,83000.0
98.0,91,2.0,1,,,,,,,,120000.0
140.0,36,3.0,2,,,,,,,,385000.0
123.0,61,3.0,2,,,,,,,,235000.0
152.0,16,3.0,3,,,,,,,,530000.0
152.0,16,3.0,3,,,,,,,,380000.0
51.0,35,1.0,1,,,,,,,,148000.0
145.0,7,3.0,2,,,,,,,,220000.0
125.0,58,3.0,2,,,,,,,,230000.0
100.0,58,3.0,2,,,,,,,,165000.0
75.0,58,2.0,1,,,,,,,,160000.0
160.0,28,3.0,3,,,,,,,,500000.0
110.0,28,2.0,2,,,,,,,,295000.0
115.0,12,2.0,2,,,,,,,,250000.0
92.0,17,2.0,1,,,,,,,,240000.0
150.0,60,3.0,3,,,,,,,,270000.0
180.0,12,3.0,3,,,,,,,,520000.0
90.0,12,2.0,1,,,,,,,,490000.0
60.0,12,1.0,1,,,,,,,,145000.0
100.0,16,3.0,2,,,,,,,,420000.0
99.0,12,2.0,1,,,,,,,,240000.0
80.0,76,2.0,1,,,,,,,,150000.0
100.0,35,2.0,1,,,,,,,,240000.0
166.0,17,3.0,3,,,,,,,,615000.0
75.0,82,2.0,1,,,,,,,,115000.0
127.0,17,3.0,2,,,,,,,,260000.0
46.0,14,1.0,1,,,,,,,,135000.0
180.0,12,3.0,3,,,,,,,,650000.0
105.0,76,3.0,2,,,,,,,,160000.0
196.0,28,4.0,3,,,,,,,,610000.0
97.0,60,2.0,1,,,,,,,,190000.0
69.0,60,3.0,2,,,,,,,,120000.0
85.0,91,2.0,1,,,,,,,,115000.0
95.0,12,2.0,1,,,,,,,,220000.0
149.0,12,3.0,2,,,,,,,,420000.0
69.0,16,1.0,1,,,,,,,,213000.0
160.0,16,3.0,3,,,,,,,,620000.0
46.0,28,1.0,1,,,,,,,,190000.0
189.0,16,3.0,3,,,,,,,,660000.0
110.0,60,3.0,2,,,,,,,,170000.0
106.0,14,3.0,2,,,,,,,,240000.0
80.0,58,2.0,1,,,,,,,,155000.0
129.0,28,3.0,2,,,,,,,,420000.0
60.0,60,1.0,1,,,,,,,,170000.0
110.0,12,3.0,2,,,,,,,,330000.0
58.0,12,1.0,1,,,,,,,,170000.0
121.0,16,3.0,2,,,,,,,,270000.0
68.0,60,1.0,1,,,,,,,,170000.0
154.0,16,3.0,3,,,,,,,,350000.0
109.0,14,3.0,2,,,,,,,,240000.0
100.0,62,3.0,2,,,,,,,,185000.0
80.0,76,2.0,1,,,,,,,,110000.0
100.0,14,3.0,2,,,,,,,,250000.0
65.0,36,1.0,1,,,,,,,,180000.0
120.0,16,2.0,2,,,,,,,,350000.0
60.0,12,1.0,1,,,,,,,,178000.0
110.0,76,3.0,2,,,,,,,,218000.0
116.0,16,3.0,2,,,,,,,,320000.0
42.0,60,1.0,1,,,,,,,,70000.0
170.0,14,4.0,3,,,,,,,,450000.0
113.0,76,2.0,2,,,,,,,,220000.0
75.0,76,2.0,1,,,,,,,,145000.0
75.0,46,2.0,1,,,,,,,,100000.0
148.0,17,3.0,2,,,,,,,,300000.0
113.0,16,3.0,2,,,,,,,,400000.0
98.0,62,3.0,2,,,,,,,,178000.0
169.0,28,3.0,3,,,,,,,,465000.0
80.0,60,2.0,1,,,,,,,,175000.0
55.0,25,1.0,1,,,,,,,,63000.0
48.0,86,1.0,1,,,,,,,,60000.0
104.0,17,2.0,2,,,,,,,,560000.0
54.0,60,1.0,1,,,,,,,,1600000.0
142.0,17,3.0,2,,,,,,,,588000.0
105.0,76,3.0,2,,,,,,,,227000.0
108.0,12,2.0,2,,,,,,,,250000.0
92.0,12,2.0,1,,,,,,,,257000.0
119.0,35,2.0,2,,,,,,,,237000.0
104.0,12,3.0,2,,,,,,,,315000.0
150.0,16,2.0,2,,,,,,,,190000.0
95.0,60,3.0,2,,,,,,,,150000.0
107.0,76,3.0,2,,,,,,,,227000.0
49.0,60,1.0,1,,,,,,,,130000.0
100.0,14,3.0,2,,,,,,,,300000.0
68.0,17,1.0,1,,,,,,,,339000.0
94.0,69,2.0,1,,,,,,,,165000.0
155.0,28,3.0,3,,,,,,,,330000.0
100.0,38,3.0,2,,,,,,,,330000.0
115.0,59,3.0,2,,,,,,,,260000.0
140.0,60,3.0,2,,,,,,,,180000.0
87.0,12,2.0,1,,,,,,,,230000.0
70.0,17,2.0,1,,,,,,,,267000.0
43.0,12,1.0,1,,,,,,,,115000.0
107.0,76,3.0,2,,,,,,,,159000.0
107.0,69,3.0,2,,,,,,,,170000.0
155.0,28,3.0,3,,,,,,,,385000.0
180.0,14,4.0,3,,,,,,,,450000.0
160.0,28,3.0,3,,,,,,,,500000.0
177.0,17,2.0,2,,,,,,,,674500.0
82.0,28,1.0,1,,,,,,,,255000.0
48.0,14,1.0,1,,,,,,,,130000.0
62.0,17,1.0,1,,,,,,,,160000.0
100.0,14,3.0,2,,,,,,,,200000.0
124.0,16,2.0,2,,,,,,,,230000.0
70.0,74,2.0,1,,,,,,,,150000.0
158.0,17,3.0,3,,,,,,,,580000.0
135.0,58,3.0,2,,,,,,,,290000.0
85.0,76,2.0,1,,,,,,,,125000.0
105.0,16,3.0,2,,,,,,,,255000.0
180.0,16,4.0,3,,,,,,,,420000.0
110.0,28,2.0,2,,,,,,,,210000.0
108.0,76,3.0,2,,,,,,,,150000.0
100.0,41,3.0,2,,,,,,,,210000.0
170.0,12,3.0,3,,,,,,,,550000.0
127.0,17,3.0,2,,,,,,,,390000.0
125.0,28,2.0,2,,,,,,,,320000.0
90.0,64,2.0,1,,,,,,,,110000.0
121.0,61,3.0,2,,,,,,,,250000.0
80.0,74,2.0,1,,,,,,,,75000.0
180.0,7,4.0,3,,,,,,,,350000.0
110.0,16,3.0,2,,,,,,,,315000.0
42.0,61,1.0,1,,,,,,,,92000.0
90.0,12,2.0,1,,,,,,,,330000.0
85.0,60,2.0,1,,,,,,,,160000.0
143.0,12,3.0,2,,,,,,,,430000.0
80.0,60,2.0,1,,,,,,,,130000.0
75.0,28,2.0,1,,,,,,,,150000.0
142.0,17,3.0,2,,,,,,,,325000.0
193.0,28,4.0,3,,,,,,,,460000.0
100.0,69,3.0,2,,,,,,,,200000.0
150.0,14,3.0,3,,,,,,,,200000.0
105.0,69,3.0,2,,,,,,,,170000.0
85.0,45,2.0,1,,,,,,,,112000.0
113.0,17,2.0,2,,,,,,,,263000.0
