surface,city,rooms,bathrooms,parking,pool,vue_panoramique,jardin,climatisation,chauffage_central,ascenseur,price
170.0,31,3.0,2.0,,,,,,,,350000.0
147.0,28,3.0,2.0,,,,,,,,270000.0
186.0,16,3.0,3.0,,,,,,,,465000.0
180.0,31,3.0,1.0,,,,,,,,320000.0
75.0,45,2.0,1.0,,,,,,,,110000.0
180.0,32,4.0,2.0,,,,,,,,430000.0
56.0,52,2.0,1.0,,,,,,,,158000.0
500.0,78,1.0,1.0,,,,,,,,200000.0
120.0,16,3.0,1.0,,,,,,,,240000.0
92.0,32,2.0,1.0,,,,,,,,190000.0
175.0,31,4.0,2.0,,,,,,,,300000.0
147.0,31,3.0,1.0,,,,,,,,350000.0
126.0,72,3.0,1.0,,,,,,,,255000.0
116.0,28,4.0,1.0,,,,,,,,165000.0
65.0,31,2.0,1.0,,,,,,,,180000.0
104.0,31,2.0,1.0,,,,,,,,205000.0
111.0,78,2.0,1.0,,,,,,,,154000.0
131.0,78,2.0,2.0,,,,,,,,181000.0
190.0,16,3.0,1.0,,,,,,,,340000.0
70.0,31,1.0,1.0,,,,,,,,120000.0
162.0,31,3.0,2.0,,,,,,,,356994.0
82.0,52,3.0,1.0,,,,,,,,230000.0
148.0,16,3.0,2.0,,,,,,,,420000.0
112.0,16,2.0,1.0,,,,,,,,190000.0
67.0,83,2.0,1.0,,,,,,,,87000.0
99.0,83,4.0,2.0,,,,,,,,200000.0
500.0,83,3.0,2.0,,,,,,,,390000.0
110.0,72,4.0,1.0,,,,,,,,143000.0
140.0,52,4.0,1.0,,,,,,,,235000.0
160.0,16,3.0,3.0,,,,,,,,350000.0
120.0,36,3.0,1.0,,,,,,,,150000.0
100.0,72,3.0,1.0,,,,,,,,150000.0
135.0,31,3.0,3.0,,,,,,,,300000.0
120.0,32,3.0,2.0,,,,,,,,220000.0
124.0,32,2.0,2.0,,,,,,,,200000.0
129.0,16,2.0,2.0,,,,,,,,360000.0
100.0,83,3.0,1.0,,,,,,,,130000.0
135.0,31,3.0,2.0,,,,,,,,280000.0
151.0,31,3.0,2.0,,,,,,,,335000.0
90.0,31,2.0,1.0,,,,,,,,210000.0
122.0,16,3.0,1.0,,,,,,,,185000.0
121.0,16,3.0,1.0,,,,,,,,185000.0
111.0,31,3.0,1.0,,,,,,,,300000.0
150.0,16,3.0,1.0,,,,,,,,390000.0
198.0,31,3.0,2.0,,,,,,,,420000.0
174.0,31,4.0,3.0,,,,,,,,511536.0
158.0,16,3.0,3.0,,,,,,,,345000.0
125.0,31,2.0,2.0,,,,,,,,259000.0
205.0,31,4.0,2.0,,,,,,,,295000.0
117.0,31,2.0,2.0,,,,,,,,259000.0
92.0,32,2.0,1.0,,,,,,,,195000.0
60.0,16,1.0,1.0,,,,,,,,120000.0
90.0,32,2.0,2.0,,,,,,,,125000.0
114.0,32,1.0,1.0,,,,,,,,143000.0
71.0,83,1.0,1.0,,,,,,,,160000.0
162.0,16,3.0,3.0,,,,,,,,416000.0
60.0,32,1.0,1.0,,,,,,,,150000.0
68.0,83,1.0,1.0,,,,,,,,178000.0
156.0,31,3.0,2.0,,,,,,,,285000.0
198.0,31,3.0,3.0,,,,,,,,420000.0
109.0,32,3.0,1.0,,,,,,,,180000.0
80.0,16,3.0,1.0,,,,,,,,130000.0
175.0,78,3.0,3.0,,,,,,,,330000.0
124.0,16,3.0,1.0,,,,,,,,250000.0
180.0,16,4.0,2.0,,,,,,,,310000.0
111.0,72,2.0,1.0,,,,,,,,170000.0
54.0,72,1.0,1.0,,,,,,,,150000.0
126.0,31,2.0,1.0,,,,,,,,250000.0
134.0,31,3.0,2.0,,,,,,,,355000.0
117.0,28,2.0,1.0,,,,,,,,220000.0
138.0,31,2.0,2.0,,,,,,,,358000.0
150.0,72,4.0,1.0,,,,,,,,375000.0
48.0,31,1.0,1.0,,,,,,,,150000.0
156.0,16,3.0,1.0,,,,,,,,340000.0
72.0,78,2.0,1.0,,,,,,,,81000.0
109.0,32,2.0,1.0,,,,,,,,175000.0
147.0,52,4.0,1.0,,,,,,,,260000.0
127.0,32,4.0,1.0,,,,,,,,255000.0
147.0,52,4.0,1.0,,,,,,,,257750.0
106.0,32,3.0,2.0,,,,,,,,190000.0
94.0,32,2.0,2.0,,,,,,,,145000.0
64.0,32,1.0,2.0,,,,,,,,115000.0
80.0,28,2.0,1.0,,,,,,,,120000.0
160.0,16,2.0,1.0,,,,,,,,340000.0
88.0,83,2.0,1.0,,,,,,,,190000.0
108.0,72,3.0,1.0,,,,,,,,185000.0
103.0,72,3.0,1.0,,,,,,,,150000.0
145.0,31,4.0,1.0,,,,,,,,288000.0
120.0,83,3.0,1.0,,,,,,,,215000.0
50.0,31,1.0,1.0,,,,,,,,150000.0
105.0,32,2.0,1.0,,,,,,,,199000.0
70.0,31,2.0,1.0,,,,,,,,205000.0
40.0,31,1.0,1.0,,,,,,,,124000.0
